Submission ID,Item ID,Anonymized Student ID,Date/Time Response Submitted,Response,Assessment Details,Assessment Scores,Date/Time Final Score Given,Final Score Points Earned,Final Score Points Possible,Feedback Statements Selected,Feedback on Peer Assessments
3b45bb47-83a6-4b1d-a59f-e7744b6303f1,21196,7e39c6e77aaeab1b44fc8c3f9a95dc33,2020-09-10 01:12:29.407310+00:00,"{""parts"": [{""text"": ""La medida puede ser 100 1/4 de baldosa. \n 42 baldosas y 1/4 de baldosa, ya que se tienes 36 baldosas enteras mas 12 medias baldosas y 1/4 de baldosa.""}]}",,,,,,,
3a9412ee-2322-4051-83a6-7ebabaea97d2,20838,dcb0e43ecfbf51cdbbbe900431269529,2020-09-08 00:52:23.354585+00:00,"{""parts"": [{""text"": ""Si consideramos dos unidades de medidas distintas para plantear la medida del patio, teniendo en cuenta la cantidad de baldosas. Sabiendo que hay 24 baldosas del mismo tamaño, 12 baldosas de la mitad del tamaño mencionado anteriormente y 1/4 de baldosa. \nSi tenemos en cuenta los datos anteriores podemos decir que si hay una baldosa que posee una medida de 40 centímetros por lado, nos daría  673 metros cuadrados de área.  Pues podríamos calcularlo en una primera etapa, donde sólo calculamos la medida del área de las baldosas enteras, que nos daría 57.600 centímetros cuadrados, luego para calcular el área de la mitad de las baldosas consideramos el valor de 9600 centímetros cuadrados y finalmente calculamos el área de 1/4 de baldosa, que nos daría 100 centímetros cuadrados. Sumamos los tres valores 57.600+ 9.600+100 = 67.300 centímetros cuadrados que sí lo transformamos a metros, el valor de la superficie del patio es 673 metros cuadrados.\n\nComo se pide dos unidades de medidas distintas, podríamos ocupar una unidad de medida no estandarizada, en este caso podría ocupar un palo de helado, una cuarta, una pulgada, un pie. Pero pensando en los y las alumnos/as, y que éste no sea arbitrario; no solo pensando en el atributo sino en la medida y que finalmente, se pueda comprobar y transformar a una medida estandarizada. Ocuparemos un palos de helados de la misma medida,fijándonos en el largo del palo de helado (si mide 10 centímetros).\nSería contando las baldosas enteras 3.600 centímetros cuadrados, las 1/2 baldosas sería 600 centímetros cuadrados y el 1/4  de baldosa sería 6, 25 centímetros, dando un total de 42, 0625 metros cuadrados.""}]}",,,,,,,
6fd3a295-8b94-4dd5-b49a-1f33ee7201b1,20822,18939f61b840200ed13bbe3026c6edc9,2020-09-07 22:19:03.723676+00:00,"{""parts"": [{""text"": ""medida 1: considerando el lado de una baldosa la medida del patio seria 6 baldosas y 1/2.\n\nmedida 2: si le damos una medida al lado de la baldosa y decimos que equivale a 4 cm la medida del patio seria 26 cm.""}]}",,,,,,,
553579b9-346e-4077-bed8-68303e9178be,20651,13bd49593cec9f11db5e668251915e49,2020-09-06 03:47:34.979350+00:00,"{""parts"": [{""text"": ""42 baldosas 1/4\n169""}]}",,,,,,,
eaeee6fc-aec3-4836-9e8d-33ca5a61ca65,20622,f57f20925cbdcb6b115b37717b11ad18,2020-09-06 03:07:25.084207+00:00,"{""parts"": [{""text"": ""6,5 largo por 6,5 ancho = 42,25 baldosas cuadradas\nEl patio tiene un área formada por 43 balsosas cuadradas""}]}",,,,,,,
70c1babd-a5ef-4130-bee2-4638233379a9,20604,0e7caf08db4c581daa58db3d0debf702,2020-09-06 02:35:55.145911+00:00,"{""parts"": [{""text"": ""el patio mide 42 baldosas y un cuarto de ella, puesto que en la esquina inferior derecha solo hay un cuarto de baldosa, por esta razón es imposible considerar como medida total un numero entero, si como numero fraccionario o no entero.""}]}",,,,,,,
04eb39c7-dcbe-42d7-99ef-d83b9f0d81c2,20562,db8d55a74684e2a6fd468c4075dd5e3c,2020-09-06 01:15:22.675186+00:00,"{""parts"": [{""text"": ""6,5 baldosas x 6,5 baldosas= 42,25= 42  (unidad de medida: baldosa)\n\nConsiderando como unidad de medida el metro, y que cada baldosa mide 1 metro cuadrado \nsería:  6,5 mt2 x 6,5 mt2 = 42,25 mt2""}]}",,,,,,,
6b8742a2-9bb1-4543-89ea-c2ee242dbf1a,20558,5613b21d34598c11b598311dfcc0d95d,2020-09-06 01:11:09.861985+00:00,"{""parts"": [{""text"": ""36+3+3+1/4\n\n\n\n\n\n\n\n36+3+3+1/4= 42 1/4 baldosas\n\n50x50 cm cada baldosa\n= 2500 cm2  x  42,25 = 105.625cm2""}]}",,,,,,,
2734b74d-37d0-47ec-8b61-ada3a79fa01c,20553,c0b8cba7edaa47d304323fdd4c4bb36e,2020-09-06 01:04:22.130751+00:00,"{""parts"": [{""text"": ""medida 1: 42 baldosas y media. (se utiliza la unidad de medición de baldosa y se parte cuando es necesario para cubrir la región indicada)\nmedida 2: 85 medias baldosas. (se parte la unidad de medición de baldosa y se cubre toda la región usando un número entero de unidades de medias baldosas).""}]}",,,,,,,
f55bf4c3-5050-4858-b48b-3aae9c20fcf2,20505,7e64c4ef09bb89878bd420fe61513d3e,2020-09-05 23:36:25.022363+00:00,"{""parts"": [{""text"": ""Si utilizamos como unidad de medida una baldosa de largo 10 cm y de ancho 10 cm, obtenemos como superficie total del patio largo 6,5 cm x ancho 6,5 cm = 42,25 cm2 totales.\n\nTraté de encontrar otra opción de medida distinta que me diese entero, traté varias veces, pero los números no calzaban por lo que según lo que se aprecia en el curso, puedo utilizar una medida no  estandarizada utilizando el principio de conservación de  la medida de la superficie.  \n\nO pudiese utilizar m3 para determinar una cantidad entera.""}]}",,,,,,,
