Submission ID,Item ID,Anonymized Student ID,Date/Time Response Submitted,Response,Assessment Details,Assessment Scores,Date/Time Final Score Given,Final Score Points Earned,Final Score Points Possible,Feedback Statements Selected,Feedback on Peer Assessments
277578e2-c7ff-40a7-950b-6b2136cdfab9,21050,a5fca272fa244933cac04b8e646a9a8f,2020-09-09 01:48:14.064388+00:00,"{""parts"": [{""text"": ""42,25 metros\n4.225 cm""}]}",,,,,,,
02bb2087-3032-4ad4-9597-9f491aa63c24,20776,6b10739188d46da70226b0e0c3e7fd67,2020-09-07 13:49:18.899484+00:00,"{""parts"": [{""text"": ""42,25 cm y 42 cm aprox""}]}",,,,,,,
b9ff86ba-7593-45b4-bf31-50ddb7fd4130,20653,a255211fe31aabd06e0fcb9032917880,2020-09-06 03:50:50.580805+00:00,"{""parts"": [{""text"": ""1) Cuarenta y seis.\n2) 46  enteros  1/4""}]}",,,,,,,
0223140d-57c5-4732-bd7e-6a131ce0cd41,20640,dce55b21536563b519fe54eb8ca9484f,2020-09-06 03:34:50.970277+00:00,"{""parts"": [{""text"": ""Cada lado del patio tiene una medida de 6 1/2m. O también se puede decir que cada lado del patio tiene una medida de 650 cm.""}]}",,,,,,,
565c6bad-a7ab-4484-9ec1-fb73781849d0,20627,d5519b7515f1d2604d1981911c235ad2,2020-09-06 03:17:20.192414+00:00,"{""parts"": [{""text"": ""LA PRIMERA SERÍA 42, 25  BALDOSAS\nLA SEGUNDA 36 ENTEROS + 12  1/2  + 1   1/4""}]}",,,,,,,
a808384e-2d44-4d96-905b-f7b28d5887c5,20582,bf2da1950737b1f368f015071e010b54,2020-09-06 01:47:20.832647+00:00,"{""parts"": [{""text"": ""Primera Medida:\nLa primera es  42,25 baldosas\n\n\nNúmero entero:\nLa segunda es 167 de 1/4 baldosa""}]}",,,,,,,
8e039035-ad64-4cd7-94ba-930cd430ed6d,20508,5b86271eeba1d3df6b7009f3e70e3ff3,2020-09-05 23:46:09.396400+00:00,"{""parts"": [{""text"": ""la medida del patio es la siguientes si cada baldosa mide 30 cm. de lado, nos dará un total de 38.025 cm2.\n\nla medida del patio es la siguiente, si cada baldosa mide 0,30 metros de lado, nos dará un total de 380,25 m2.""}]}",,,,,,,
48d18db9-d67e-43d6-a40b-792eaf796a3a,20464,e238d975e3ab150d7e250a82096ba9ff,2020-09-05 21:51:13.668861+00:00,"{""parts"": [{""text"": ""Cada baldosa mide 20 cms de lado\n\nTotal filas de           20 cms =7 =140 cms \nTotal columnas de 20 cms =6 =120cms \n\n 140 cms  x 120 cms             = 16.800 cms2\n\n\nTotal baldosa de        5 cms=1 =     5cms  x 1 =  \n  5 cms x 5 cms                      = 25 cms2\nTOTAL =     26.800 cms2     + 25 cms2           =           16.825 cms2\n\nlo mismo se puede realizar con mm\nCada baldosa mide 100 mm de lado\n\nTotal filas de           100 mm =7 =700 mm \nTotal columnas de 100 cms =6 =600 mm \n\n 700 mm  x 600 mm            = 420.000 mm2\n\nTotal baldosa de        25 mm=1 =     25mm  x 1 = 25 mm \n 25 mm x 25 mm                      = 625 mm2\n\nTOTAL =     420.000mm2     +  625 mm2           =    420.625 mm2""}]}",,,,,,,
1cee1d6e-cab8-4286-869b-ef6da44f5eef,20453,e87970a458c48ad50e711e45fd51162e,2020-09-05 21:19:30.034050+00:00,"{""parts"": [{""text"": ""medida del patio 1:\nSe agregan medias baldosas, más un cuarto de baldosa (1/4), al sumar las baldosas enteras, más las medias baldosas, más el 1/4 de baldosa, todas suman 42 1/4 unidades de baldosa.\n\nmedida del patio 2:\nCada baldosa completa se puede dividir en 4 partes iguales para igualar a la baldosa pequeña de 1/4 de baldosa; entonces: 42 x 4 = 168 + 1 = representa la medida de 169 baldosas pequeñas""}]}",,,,,,,
083759f7-3b1f-4f91-8fe7-9ee976e8400a,20448,4e6e9465bf4a5faf4f357c0ee40b78b0,2020-09-05 21:08:42.813041+00:00,"{""parts"": [{""text"": ""42 metros y 25 centímetros. ´donde cada baldosa mide un metro cuadrado, y los veinticinco centímetros corresponde a 1/4 de baldosa de un metro cuadrado.""}]}",,,,,,,
