Submission ID,Item ID,Anonymized Student ID,Date/Time Response Submitted,Response,Assessment Details,Assessment Scores,Date/Time Final Score Given,Final Score Points Earned,Final Score Points Possible,Feedback Statements Selected,Feedback on Peer Assessments
780c2603-091e-4574-bc7b-ab573eb423f3,15224,4b2224c6f5e4f9f10a706a33b7496c1c,2020-06-01 03:40:52.548845+00:00,"{u'parts': [{u'text': u'Andr\xe9s piensa que todos las combinaciones posibles tienen la misma probabilidad, esta considerando en espacio equiprobable.\n\xbfPor qu\xe9 piensas que todos los n\xfameros tienen la misma probabilidad de ganar? , \xbfCu\xe1ntas opciones tengo para que la suma de las caras de un dado me resulte 4,5,6,7?,\xbfEn todas tengo las misma cantidad de  combinaciones?, \xbfPuedo considerar que todas tienen la misma probabilidad de ganar?. Se pide al estudiante que determine el espacio muestral con una tabla de doble entrada, realizando las sumas correspondientes para que pueda comprobar y analizar porque esta cometiendo el error.\nDespu\xe9s de que el estudiante capto la idea le pedir\xeda que realizara simulaciones con geogebra.'}]}",,,,,,,
b4634223-9b9d-4cf2-873f-e83fb2132182,15222,de17defe1b0b3b5a877d86af60db4697,2020-06-01 03:35:41.164941+00:00,"{u'parts': [{u'text': u'La respuesta de Andr\xe9s sirve para identificar el sesgo de equiprobabilidad, puesto que no todos los caballos tienen las mismas oportunidades de ganar. \xbfCuales serian todas las posibilidades de los dados?. \xbfPodr\xedas construir el espacio muestral?'}]}",,,,,,,
33bf0eb6-3201-42e6-9069-eff0a818e7ec,15208,3f114a1b33e69b0038e15142904601ea,2020-06-01 01:46:38.300311+00:00,"{u'parts': [{u'text': u'Mart\xedn , no tiene ninguna postura se lo deja al azar . Entonces, tu crees que todos tienen la misma posibilidad de ocurrencia.\nAndr\xe9s , \xbfpor qu\xe9 supone que esa probabilidad es cierta ? y \xbfpodr\xedas decirle a tus compa\xf1eros porque  ganara el 9?\nCatalina ella le est\xe1 asumiendo dos eventos gana su n\xfamero o no gana su n\xfamero. le preguntar\xeda \xbf cual es tu espacio muestral escogido?  \n\xbfque eventos has considerado para escoger tu n\xfamero?'}]}",,,,,,,
592c5c40-0fa0-4235-b30c-a77dd5794bf1,15199,63dfb65332ec253d1a9e236634a082c6,2020-06-01 00:05:20.631544+00:00,{u'parts': [{u'text': u'Se puede identificar el sesgo de equiprobabilidad en las respuestas de Andr\xe9s  y Cat\xe1lina. \nPara profundizar en el pensamiento de Andr\xe9s le preguntar\xeda \xbfCu\xe1l es el espacio muestral  del juego de los caballos? \xbfY que sucede si yo le apuesto a dos caballos. tengo el doble de posibilidades que si le apuesto a uno?\nY para que reconozca sesgo le preguntar\xeda \xbfCada  caballo tiene igual cantidad de combinaciones que logran obtener esa suma?\n\nPara profundizar en el pensamiento de Catalina le preguntar\xeda \xbfCuantos n\xfameros posibles puedo obtener al realizar la suma?\xbfY cuantos de estos no cumplen con ser su n\xfamero elegido? \nY para que reconozca sesgo ahora que ya sabe los n\xfameros posibles de realizar la suma  le preguntar\xeda \xbfTodas las combinaciones posibles que me den 4 y las que me den 7?\xbfY que suceder\xe1 con las del resto de los n\xfameros?'}]},,,,,,,
70e127f1-231f-46a5-aae9-0cfbcd2ec981,15196,2d5db135fdf70aadfa014d5d501f08a7,2020-05-31 23:56:46.319191+00:00,"{u'parts': [{u'text': u'Se puede identificar como sesgo de equiprobabilidad  las respuestas de todos los alumnos, ya que todas las respuestas dadas asocian al factor suerte como aleatorio y no como equiprobable.\n\nUna pregunta que podr\xeda realizar la profesora es: \xbfRecuerdas el concepto de espacio muestral?, y otra para reconocer el sesgo  \xbfcu\xe1l ser\xeda el posible espacio muestral para nuestro juego?'}]}",,,,,,,
5cd784b9-8ef1-40d0-9a6e-30f340a27b7b,15184,ade23c9693a8294b60045499991dbb92,2020-05-31 22:01:12.218652+00:00,"{u'parts': [{u'text': u'A pesar de que todos de una forma u otra est\xe1n errando en su respuesta para elegir un ejemplar el que se identifica el sesgo de equiprobabilidad es Andr\xe9s, ya que el concepto se caracteriza por asumir que en cualquier experimento aleatorio, todos los sucesos asociados con \xe9l tienen la misma probabilidad de ocurrir y es lo que se\xf1ala Andr\xe9s. \nPor otra parte si Fernanda quisiera hacer dos preguntas una para profundizar en el pensamiento del estudiante y otra para que haga posible que el estudiante reconozca su sesgo seria: \xbfPor que dices que da lo mismo cual elegir? \xbfPodr\xedas calcular la probabilidad de que gane Victoria? \xbf Cual seria el espacio muestral?'}]}",,,,,,,
f32b0ad8-4bfd-421e-8148-b8e3a81d4d65,15180,7351ea0b34ce7820335030fb9343b0b1,2020-05-31 21:55:19.549064+00:00,{u'parts': [{u'text': u'En las respuestas de andres y catalina.\n\xbfPor que piensas eso? Justifica tu respuesta.\n\xbfque dices si lo llevas a la practica mediante un esquema seg\xfan lo que tu fundamentas?'}]},,,,,,,
46d61805-d08b-4725-8148-7a18c89e2c2e,15175,305476880c460b4c6ad1bbead619e0bb,2020-05-31 21:13:32.619839+00:00,"{u'parts': [{u'text': u'Los estudiantes que en sus respuesta se identifica el sesgo de equiprobabilidad son Mart\xedn, Andr\xe9s y Catalina.\n\nPreguntas:\n* Mart\xedn: \xbfc\xf3mo influye la suerte en el resultado?, \xbftodos los n\xfameros tienen la misma suerte de ganar?\n* Andr\xe9s: \xbfpor qu\xe9 tienen la misma probabilidad de ganar?, \xbfcu\xe1les son los resultados que est\xe1s considerando?\n* Catalina: si los dados no suman tu n\xfamero, \xbfcu\xe1l o cu\xe1les pueden sumar?, \xbftodos esos resultados, tienen igual posibilidad de ganar?'}]}",,,,,,,
1f561733-7358-44ce-93c9-fe30b037ebc2,15174,b1dc5b296759f3d2edb0e73f1cd2365a,2020-05-31 21:11:12.240335+00:00,"{u'parts': [{u'text': u'Los estudiantes que presentan sesgo de probabilidad son: \nMart\xedn, Andr\xe9s y Catalina.\n\nMart\xedn: \xbf Como le explicarias a tus compa\xf1eros, lo que propones?\n              \xbfCrees que todos los n\xfameros tienen la misma suerte para tener la misma probabilidad de salir?\n\nAndr\xe9s: \xbfQue resultados consideras para asegurar que todos tienen la misma opci\xf3n de ganar?\n            \xbfPuedes realizar el experimento, de manera de comprobar si todos tienen la misma opci\xf3n de ganar?\n\nCatalina: \xbf Tu crees que da lo mismo el n\xfamero que escojas?\n\xbfCuantas opciones hay que si sumen tu n\xfamero y cuantas no?'}]}",,,,,,,
2a66ffb8-6b24-4386-bb9e-6d026a57f70a,15166,3dce7101f67074ad5033d7526a17ee30,2020-05-31 19:50:45.789269+00:00,"{u'parts': [{u'text': u'Seg\xfan mi an\xe1lisis Andr\xe9s, Victoria y Catalina manifiestan un sesgo de probabilidad, explicar\xe9 a continuaci\xf3n la justificaci\xf3n y las preguntas asociadas a cada caso.\n1. Andr\xe9s manifiesta el sesgo ya que comenta que todos los caballos tienen igual opci\xf3n de ganar, asumiendo que son eventos equiprobables. Las preguntas que le plantear\xeda ser\xedan las siguientes:\na. \xbfC\xf3mo llegaste a la opci\xf3n de que todos tienen la misma opci\xf3n de ganar? \nCon esta pregunta podr\xeda profundizar en el an\xe1lisis que realiz\xf3 Andr\xe9s para afirmar esto.\nb. \xbfQu\xe9 ocurre con los resultados si probamos con lanzar los dados varias veces? Int\xe9ntalo y comenta a tus compa\xf1eros si sigues pensando lo mismo y porqu\xe9.\n\n2. Victoria manifiesta el sesgo de equiprobabilidad asumiendo que porque su amigo lo hizo as\xed, las condiciones para ella ser\xe1n iguales y se cumplir\xe1 el mismo resultado para su evento, lo cual es incorrecto. Las preguntas que le plantear\xeda son:\na. \xbfPor qu\xe9 crees que las condiciones para que tu amigo ganara se cumplir\xe1n tambi\xe9n en tu caso, llev\xe1ndote a ganar al igual que \xe9l?\nb. \xbfC\xf3mo puedes asegurar que tambi\xe9n ganar\xe1s? Intentemos con un par de lanzamientos para ver c\xf3mo resulta y luego le explicas a tus compa\xf1eros.\n\n3. Catalina manifiesta el sesgo porque atribuye el juego a solo dos opciones posibles: ganar o ganar, asociandolo al azar, lo cual en general es as\xed pero no est\xe1 considerando que algunos resultados tienen mayores probabilidades de ganar. Las preguntas que le plantear\xeda son:\n\na. \xbfC\xf3mo podr\xedas definir el espacio muestral del evento? \xbfCu\xe1les son los posibles resultados?\nb. A partir de los posibles resultados, \xbfcu\xe1les tienen mayor probabilidad de ganar? De esta forma puede reflexionar el hecho de que a pesar de ser azar, la probabilidad de obtener cierta sumatoria (como 7) es mayor a la de otras sumatorias.'}]}",,,,,,,
