Submission ID,Item ID,Anonymized Student ID,Date/Time Response Submitted,Response,Assessment Details,Assessment Scores,Date/Time Final Score Given,Final Score Points Earned,Final Score Points Possible,Feedback Statements Selected,Feedback on Peer Assessments
8ba79eae-a8ff-42ca-99ea-23d6796629fa,30574,7e64c4ef09bb89878bd420fe61513d3e,2020-11-23 03:00:47.011395+00:00,"{""parts"": [{""text"": ""Si se puede calcular el volumen, utilizando el agua como unidad de medida.  Se puede medir el volumen del agua contenida en la caja, posteriormente sumergir las papas y volver a medir  tomando como referencia las nuevas medidas de las aristas que ocupa el agua en el recipiente. Finalmente restar el volumen y por el volumen dos. (Establecer la diferencia)""}]}",,,,,,,
cb02148f-7ad4-4d46-889c-6207bc0042d8,30475,f57f20925cbdcb6b115b37717b11ad18,2020-11-22 17:54:49.360445+00:00,"{""parts"": [{""text"": ""Fabian podría utilizar calcular el area de un triangulo, pero debe cambiar la unidad de medida, la puede transformar a metros y quedaría 1m por 0,87m dividido en 2 = 0,435 y luego multiplicar por 6 que es la cantidad de triángulos que esta formada la figura, siendo su àrea total de 2,61 m2""}]}","Assessment #26666
-- scored_at: 2020-11-23 01:01:18.515245+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26666
-- Calificación: Parcialmente correcta (8)
",2020-11-23 01:01:18.565883+00:00,8,12,,
b4f80238-28d0-43eb-9679-ceac05eae0b9,30420,f57f20925cbdcb6b115b37717b11ad18,2020-11-22 01:12:12.455891+00:00,"{""parts"": [{""text"": ""Se debe multiplicar largo por ancho (ab) de cada rectangulo y sumarlas.La propiedad de conservación del área ya que el area total equivale a la suma de cada una de las areas que requieren reparación.""}]}","Assessment #26665
-- scored_at: 2020-11-23 01:00:29.163718+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26665
-- Calificación: Regular (4)
",2020-11-23 01:00:29.211477+00:00,4,12,,
9bae5fc1-4984-486c-af98-c6b5fdc09738,30331,f57f20925cbdcb6b115b37717b11ad18,2020-11-21 00:08:53.997586+00:00,"{""parts"": [{""text"": ""Los arboles son apropiados para la estimación de la altura, pero el àrbol pequeño tiene mejor atributo porque su altura equivale a 1 piso del edificio y el niño puede estimar la altura de edificio y luego puede comparar su altura con la del árbol o también medir el arbol pequeño o marcar al altura del mismo árbol en el edificio y multiplicar por 6.\nAdemas el árbol mas alto corresponde a 2 pisos y se puede multiplicar por 3 para obtener la altura del edificio.""}]}","Assessment #26664
-- scored_at: 2020-11-23 00:58:56.465885+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26664
-- Calificación: Parcialmente correcta (8)
",2020-11-23 00:58:56.513109+00:00,8,12,,
2cea30fb-1393-4ce9-a1ee-0b73d258b73f,30295,0e7caf08db4c581daa58db3d0debf702,2020-11-20 21:32:07.705396+00:00,"{""parts"": [{""text"": ""La información es suficiente para poder calcular el volumen. Lo primero es tomar las medidas hasta donde llega el agua sin las papas, luego se introducen las papas y se vuelve a tomar las medidas de donde llega el agua. La diferencia que existe entre las medida inicial y la final servirán para poder calcular el volumen. La medida de donde llega el agua sin las papas, servirá como base del paralelepípedo que se formara, luego las medidas que llego a subir el agua con las papas serán las medidas que usaremos para calcular el volumen""}]}","Assessment #26667
-- scored_at: 2020-11-23 01:02:05.634245+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26667
-- Calificación: Parcialmente correcta (8)
",2020-11-23 01:02:05.687712+00:00,8,12,,
af1a06fb-dbb8-4df2-ae1e-0b2d2fb28de4,30288,13bd49593cec9f11db5e668251915e49,2020-11-20 02:26:08.068648+00:00,"{""parts"": [{""text"": ""Para calcular el área del hexágono regular Fabian solamente necesita el lado y el apotema. Ya que es el perímetro del hexágono por la apotema y todo eso /2.\nEl lado de un metro lo transformo a centímetro ,es decir, equivale a 100 centímetros .\n(6x100)x87 y el resultado lo divido por 2 da como resultado 26.100""}]}","Assessment #26571
-- scored_at: 2020-11-20 13:51:18.248792+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26571
-- Calificación: Parcialmente correcta (8)
",2020-11-20 13:51:18.298271+00:00,8,12,,
c79c3356-cafa-4783-a19c-fb0d8784a75e,30278,7e39c6e77aaeab1b44fc8c3f9a95dc33,2020-11-20 00:59:36.839563+00:00,"{""parts"": [{""text"": ""El elemento más adecuado para medir a pesar que no es estandarizada serían los árboles ya que uno su altura es de 2 pisos lo que la altura será 3 arboles grandes y el otro el árbol más pequeño que correspondería a 6 árboles pequeños.""}]}","Assessment #26565
-- scored_at: 2020-11-20 13:42:33.464336+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26565
-- Calificación: Parcialmente correcta (8)
",2020-11-20 13:42:33.519125+00:00,8,12,,
e9e2bea1-89bd-41d6-8bed-27861f4a5b3f,29698,93706a12a7e8ca05d01a229053e9a27e,2020-11-15 23:51:29.977685+00:00,"{""parts"": [{""text"": ""Tendrían que sacar el área de un triangulo y luego multiplicarlo por 6 para obtener el área total del hexágono""}]}","Assessment #26570
-- scored_at: 2020-11-20 13:51:03.100860+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26570
-- Calificación: Regular (4)
",2020-11-20 13:51:03.151756+00:00,4,12,,
8fac00d2-3dee-4ff6-be78-e8f53dfb2a67,29693,93706a12a7e8ca05d01a229053e9a27e,2020-11-15 23:38:23.150745+00:00,"{""parts"": [{""text"": ""Los profesores sacara el área de los lugares dañando para después sumarlas  obtener e área total a reparar.""}]}","Assessment #26568
-- scored_at: 2020-11-20 13:43:47.162733+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26568
-- Calificación: Regular (4)
",2020-11-20 13:43:47.227061+00:00,4,12,,
72588f09-e262-4630-932b-319836503134,29609,849c2f9e30d8b84d9a625b7206ceea60,2020-11-15 02:46:26.085714+00:00,"{""parts"": [{""text"": ""Para realizar el cálculo del área de la región hexagonal, se puede descomponer la figura en regiones triangulares iguales y congruentes, quedando compuesto por triángulo 1, triángulo 2, triángulo 3, triángulo 4, triángulo 5 y triángulo 6. Donde la medida de la base es de 1 metro y su altura de 87 centímetros, y la fórmula para calcular el área de un triángulo corresponde a base por altura dividido por dos, donde la base es de 1 metro o 100 centímetros, correspondiente a la equivalencia entre metros y centímetros; y la altura corresponde a 87 centímetros. Posteriormente se reemplazan los valores y multiplico (100*87) : 2 cuyo resultado es 4350, correspondiente al valor de un triángulo, pero como el hexágono se dividió en seis triángulos congruentes, el valor antes obtenido corresponde sólo a uno de los seis triángulos, por lo que el 4350 hay que multiplicarlo por 6 cuyo resultado es 26100, por lo que el área del hexágono es 26.100 centímetros cuadrados, y si se realiza la conversión centímetro a metro el área corresponde a 261 metros cuadrados.\nPero como se trata de pintar un superficie, la unidad de medida más adecuada es el metro, por lo que se puede decir que Fabián necesita pintura que cubra la superficie correspondiente a 261 metros cuadrados.""}]}","Assessment #26569
-- scored_at: 2020-11-20 13:50:56.117526+00:00
-- type: ST
-- scorer_id: 0c6d46c60152a87d921a6afca7fc2de1
","Assessment #26569
-- Calificación: Correcta (12)
",2020-11-20 13:50:56.186876+00:00,12,12,,
